Sales,Discount,Quantity,Shipping_Cost,Category,Market,Segment,Ship_Mode,Region,Month_Num,Quarter,Profit_Margin,Profit,Scenario
289,0.35,4,3.93,Technology,Africa,Home Office,Standard Class,North,10,4,-0.3815269469830964,-1.1,high_discount
152,0.38,3,0.0,Office Supplies,EMEA,Corporate,Standard Class,North,2,1,-10.698470170111252,-16.26,high_discount
260,0.31,2,118.93,Technology,APAC,Home Office,Standard Class,Central,6,2,-0.8381652732171101,-2.18,high_discount
181,0.57,3,7.91,Technology,LATAM,Consumer,Second Class,Caribbean,5,2,-17.101397846162108,-30.95,high_discount
269,0.34,1,96.12,Office Supplies,EU,Corporate,First Class,South,6,2,-8.4168041270684,-22.64,high_discount
418,0.47,3,113.54,Furniture,EU,Corporate,Standard Class,Central,12,4,-15.119507448162699,-63.2,high_discount
876,0.38,1,83.58,Office Supplies,APAC,Consumer,Standard Class,Oceania,9,3,-9.41293727333945,-82.46,high_discount
91,0.47,1,1.65,Office Supplies,EMEA,Home Office,Same Day,Africa,10,4,-11.233788510449289,-10.22,high_discount
1358,0.5,4,49.51,Technology,US,Home Office,Standard Class,EMEA,12,4,-15.210574688682996,-206.56,high_discount
51,0.55,7,24.99,Technology,EMEA,Home Office,Standard Class,EMEA,6,2,-9.842878161474538,-5.02,high_discount
218,0.36,6,0.0,Office Supplies,EMEA,Corporate,Standard Class,Southeast Asia,11,4,-9.288997975776184,-20.25,high_discount
394,0.3,1,44.96,Office Supplies,US,Consumer,Standard Class,Central,7,3,-2.342092988398692,-9.23,high_discount
308,0.34,1,0.0,Office Supplies,EU,Consumer,Standard Class,East,11,4,-3.0244220688357997,-9.32,high_discount
149,0.57,6,94.43,Office Supplies,US,Home Office,Standard Class,Oceania,4,2,-20.911921290600333,-31.16,high_discount
208,0.56,1,0.0,Technology,APAC,Consumer,Standard Class,EMEA,12,4,-13.042594069701149,-27.13,high_discount
166,0.48,3,37.9,Office Supplies,US,Corporate,Standard Class,North,5,2,-17.487550793401248,-29.03,high_discount
153,0.48,5,42.61,Office Supplies,APAC,Corporate,Standard Class,South,6,2,-9.443646902452315,-14.45,high_discount
486,0.5,1,11.54,Office Supplies,US,Corporate,Standard Class,West,11,4,-14.957552205102726,-72.69,high_discount
327,0.35,4,59.99,Office Supplies,LATAM,Home Office,Second Class,North,7,3,-7.7892342239066386,-25.47,high_discount
141,0.57,1,0.0,Office Supplies,APAC,Consumer,First Class,South,9,3,-20.0975453172823,-28.34,high_discount
506,0.43,2,76.3,Technology,APAC,Consumer,Standard Class,Africa,7,3,-5.373242191821842,-27.19,high_discount
315,0.41,4,0.0,Furniture,APAC,Consumer,Standard Class,Canada,10,4,-14.353365875551312,-45.21,high_discount
472,0.46,1,33.62,Furniture,US,Consumer,Second Class,EMEA,5,2,-17.848073068268334,-84.24,high_discount
407,0.31,4,137.47,Office Supplies,US,Consumer,Standard Class,Central Asia,2,1,-4.264609792751216,-17.36,high_discount
126,0.35,3,0.0,Furniture,EU,Consumer,Standard Class,South,6,2,-12.530886338309905,-15.79,high_discount
157,0.52,5,0.0,Technology,APAC,Home Office,Second Class,Central,8,3,-7.7383682761745565,-12.15,high_discount
448,0.32,4,55.82,Technology,APAC,Home Office,First Class,Central,4,2,-2.899183773644169,-12.99,high_discount
401,0.48,7,36.67,Office Supplies,APAC,Consumer,First Class,EMEA,6,2,-11.305149641458787,-45.33,high_discount
242,0.37,4,46.47,Office Supplies,APAC,Consumer,Standard Class,South,7,3,-6.571589749056681,-15.9,high_discount
270,0.42,2,54.4,Office Supplies,EMEA,Home Office,Second Class,Central,2,1,-13.153602151445904,-35.51,high_discount
685,0.39,4,62.74,Office Supplies,LATAM,Consumer,Standard Class,North Asia,9,3,-8.41786412763819,-57.66,high_discount
153,0.41,5,89.96,Office Supplies,LATAM,Consumer,Second Class,East,12,4,-7.247991662067754,-11.09,high_discount
381,0.52,4,49.86,Office Supplies,APAC,Consumer,Standard Class,West,3,1,-16.76478400525892,-63.87,high_discount
209,0.39,4,12.55,Office Supplies,LATAM,Corporate,Standard Class,Central,9,3,-4.8206611624469184,-10.08,high_discount
207,0.47,2,64.91,Technology,EU,Consumer,Second Class,Central,9,3,-7.135453821654408,-14.77,high_discount
593,0.44,2,135.23,Office Supplies,EU,Home Office,Standard Class,Central,7,3,-8.643255436025012,-51.25,high_discount
477,0.5,1,18.78,Office Supplies,LATAM,Consumer,Standard Class,West,10,4,-16.37897031681899,-78.13,high_discount
472,0.58,7,0.0,Furniture,APAC,Consumer,First Class,Central Asia,7,3,-26.03952734334446,-122.91,high_discount
700,0.52,1,89.81,Furniture,LATAM,Consumer,Standard Class,EMEA,8,3,-21.040762816088385,-147.29,high_discount
250,0.36,2,19.48,Technology,LATAM,Consumer,Standard Class,Central,1,1,-3.0112771779998364,-7.53,high_discount
425,0.31,2,0.0,Furniture,LATAM,Corporate,Standard Class,North,10,4,-4.962639859402935,-21.09,high_discount
192,0.38,6,74.93,Office Supplies,Africa,Corporate,Second Class,EMEA,9,3,-14.314714214281343,-27.48,high_discount
319,0.48,3,0.0,Furniture,US,Corporate,Second Class,EMEA,1,1,-16.82433960483525,-53.67,high_discount
222,0.32,6,21.19,Office Supplies,EU,Corporate,Standard Class,Africa,6,2,-3.725732324030446,-8.27,high_discount
266,0.45,2,45.4,Office Supplies,EU,Home Office,Second Class,West,12,4,-12.832632768946654,-34.13,high_discount
396,0.48,4,37.29,Office Supplies,EU,Corporate,Standard Class,Central,7,3,-9.926178482952361,-39.31,high_discount
128,0.4,2,67.03,Office Supplies,EU,Corporate,Second Class,Central,8,3,-7.734659777247387,-9.9,high_discount
1314,0.53,8,1.42,Office Supplies,US,Consumer,Standard Class,Canada,12,4,-12.86942427575731,-169.1,high_discount
110,0.33,1,55.78,Technology,US,Consumer,Standard Class,South,10,4,-2.447881561050697,-2.69,high_discount
93,0.32,4,11.5,Technology,APAC,Consumer,First Class,Central,9,3,1.6124324775207755,1.5,high_discount
622,0.52,5,68.71,Office Supplies,EU,Corporate,Standard Class,Central,11,4,-11.294800816417444,-70.25,high_discount
464,0.45,4,61.63,Office Supplies,LATAM,Consumer,Standard Class,Central,11,4,-8.064919652182017,-37.42,high_discount
406,0.51,3,0.0,Furniture,EMEA,Consumer,Standard Class,EMEA,8,3,-21.8764247802862,-88.82,high_discount
407,0.43,3,88.6,Technology,US,Home Office,Same Day,Southeast Asia,8,3,-8.561028232627145,-34.84,high_discount
244,0.37,4,0.0,Office Supplies,EU,Home Office,Standard Class,South,6,2,-8.235494116349388,-20.09,high_discount
120,0.55,3,72.67,Technology,APAC,Home Office,Standard Class,EMEA,12,4,-13.532236394771017,-16.24,high_discount
261,0.54,6,47.42,Office Supplies,EU,Consumer,Standard Class,Oceania,10,4,-15.340939334956406,-40.04,high_discount
143,0.51,9,131.7,Office Supplies,APAC,Corporate,Standard Class,North,2,1,-18.11667802207721,-25.91,high_discount
537,0.38,2,13.57,Furniture,LATAM,Consumer,Standard Class,East,11,4,-10.596484458249188,-56.9,high_discount
219,0.48,1,6.36,Office Supplies,APAC,Consumer,Second Class,East,8,3,-19.859781996468406,-43.49,high_discount
127,0.41,3,25.26,Office Supplies,US,Consumer,Same Day,Central,2,1,-5.274164982594328,-6.7,high_discount
190,0.33,9,9.0,Furniture,APAC,Consumer,Standard Class,Southeast Asia,9,3,-9.337122722030081,-17.74,high_discount
342,0.58,2,72.21,Technology,LATAM,Consumer,Standard Class,North,7,3,-16.632408180466506,-56.88,high_discount
157,0.34,7,0.0,Office Supplies,EMEA,Home Office,Standard Class,Caribbean,12,4,-6.328949141964186,-9.94,high_discount
127,0.59,7,0.0,Office Supplies,APAC,Consumer,Standard Class,North,4,2,-16.961917274959752,-21.54,high_discount
299,0.43,2,0.0,Office Supplies,EU,Corporate,First Class,Caribbean,11,4,-19.312519324192138,-57.74,high_discount
299,0.36,5,80.83,Technology,EU,Corporate,Standard Class,West,9,3,-3.6498310269777248,-10.91,high_discount
164,0.46,7,124.39,Office Supplies,APAC,Consumer,Standard Class,South,2,1,-12.917456272493094,-21.18,high_discount
169,0.56,3,20.39,Office Supplies,US,Consumer,Second Class,Africa,12,4,-19.96090916277505,-33.73,high_discount
296,0.52,3,16.7,Furniture,APAC,Consumer,Standard Class,Caribbean,8,3,-14.021320363093105,-41.5,high_discount
77,0.54,2,30.39,Office Supplies,EU,Corporate,Second Class,East,6,2,-20.06198837656732,-15.45,high_discount
79,0.5,1,92.95,Office Supplies,EU,Consumer,Standard Class,Central,8,3,-12.684611468293017,-10.02,high_discount
138,0.51,2,0.0,Office Supplies,US,Consumer,First Class,West,11,4,-14.53124163388175,-20.05,high_discount
207,0.55,1,40.03,Technology,US,Consumer,First Class,South,6,2,-11.215442242393452,-23.22,high_discount
316,0.37,4,82.25,Office Supplies,LATAM,Corporate,Second Class,Central,4,2,-9.201567254332515,-29.08,high_discount
802,0.45,2,55.09,Office Supplies,APAC,Home Office,Same Day,EMEA,3,1,-14.198906697371276,-113.88,high_discount
489,0.37,4,37.24,Technology,US,Consumer,Standard Class,South,6,2,-0.9117902775678037,-4.46,high_discount
216,0.6,1,83.73,Office Supplies,EU,Corporate,Standard Class,East,11,4,-19.724036075009668,-42.6,high_discount
242,0.58,4,0.0,Office Supplies,EMEA,Corporate,Second Class,South,8,3,-24.434812040030273,-59.13,high_discount
110,0.31,5,65.22,Office Supplies,EMEA,Home Office,Standard Class,East,5,2,-5.217915043389812,-5.74,high_discount
242,0.51,1,0.0,Office Supplies,EMEA,Home Office,Standard Class,Central,4,2,-14.44085203845582,-34.95,high_discount
195,0.58,4,0.0,Office Supplies,EU,Corporate,Standard Class,South,6,2,-17.28670733536023,-33.71,high_discount
319,0.35,6,55.67,Office Supplies,LATAM,Corporate,Standard Class,South,12,4,-8.037691959578865,-25.64,high_discount
127,0.47,1,105.08,Office Supplies,US,Home Office,Standard Class,South,6,2,-21.942767969450824,-27.87,high_discount
373,0.57,7,18.5,Office Supplies,EU,Consumer,Standard Class,Central,12,4,-17.630330442788896,-65.76,high_discount
840,0.31,4,80.97,Furniture,APAC,Consumer,Second Class,Central,8,3,-10.26096206983193,-86.19,high_discount
225,0.51,2,118.75,Furniture,EMEA,Consumer,Standard Class,Africa,4,2,-24.652016394367237,-55.47,high_discount
339,0.39,3,101.72,Technology,EMEA,Home Office,Standard Class,South,12,4,-13.896977774952425,-47.11,high_discount
428,0.58,5,120.34,Furniture,EU,Corporate,Standard Class,EMEA,8,3,-20.358057419406773,-87.13,high_discount
178,0.59,4,68.9,Office Supplies,APAC,Consumer,Standard Class,EMEA,10,4,-20.014147648785098,-35.63,high_discount
294,0.58,5,30.7,Furniture,LATAM,Corporate,First Class,North Asia,12,4,-23.476969142136753,-69.02,high_discount
248,0.44,1,0.0,Office Supplies,US,Consumer,Standard Class,North Asia,1,1,-7.232926911111713,-17.94,high_discount
266,0.56,4,12.28,Furniture,EMEA,Consumer,Standard Class,North,3,1,-19.688025950930783,-52.37,high_discount
132,0.55,1,0.0,Furniture,APAC,Home Office,First Class,South,10,4,-16.15109987183425,-21.32,high_discount
251,0.4,3,150.76,Technology,APAC,Consumer,Standard Class,Central,5,2,-10.17820641650099,-25.55,high_discount
367,0.55,1,16.3,Furniture,EMEA,Consumer,Standard Class,Central Asia,4,2,-21.103651871861892,-77.45,high_discount
787,0.31,2,33.44,Office Supplies,LATAM,Corporate,Standard Class,Central,1,1,-8.450140124844044,-66.5,high_discount
531,0.48,6,57.97,Office Supplies,EU,Corporate,First Class,South,1,1,-14.4881469955664,-76.93,high_discount
1380,0.37,6,28.87,Office Supplies,Africa,Consumer,Standard Class,South,11,4,-7.945847561300031,-109.65,high_discount
133,0.34,5,123.5,Office Supplies,APAC,Corporate,Standard Class,South,3,1,-3.5201590882107894,-4.68,high_discount
495,0.32,1,0.0,Office Supplies,US,Corporate,Standard Class,Central,8,3,-4.0633083565743044,-20.11,high_discount
285,0.51,3,37.53,Technology,APAC,Consumer,Standard Class,Southeast Asia,9,3,-10.729778585160254,-30.58,high_discount
1421,0.4,6,0.0,Furniture,LATAM,Consumer,Standard Class,Central,7,3,-9.889679600583317,-140.53,high_discount
129,0.52,4,0.0,Office Supplies,US,Corporate,Standard Class,Oceania,1,1,-9.735213967850576,-12.56,high_discount
125,0.32,9,0.0,Technology,EU,Consumer,Standard Class,Central,11,4,-2.1458899658583723,-2.68,high_discount
152,0.39,4,24.25,Furniture,Canada,Home Office,First Class,Central,1,1,-14.22306810199914,-21.62,high_discount
45,0.46,4,1.78,Furniture,EU,Home Office,Second Class,North Asia,11,4,-14.861749154050775,-6.69,high_discount
161,0.54,3,0.0,Furniture,LATAM,Home Office,Standard Class,Central,12,4,-22.806840081418635,-36.72,high_discount
134,0.4,4,0.0,Office Supplies,LATAM,Consumer,First Class,East,7,3,-4.554117694690392,-6.1,high_discount
278,0.49,3,21.61,Furniture,LATAM,Home Office,Standard Class,Africa,8,3,-18.249654116835696,-50.73,high_discount
324,0.57,5,0.0,Technology,LATAM,Consumer,Standard Class,Central,8,3,-17.896729103621965,-57.99,high_discount
1105,0.48,6,69.92,Office Supplies,APAC,Consumer,Second Class,Central Asia,7,3,-15.213947163453351,-168.11,high_discount
527,0.37,2,31.1,Office Supplies,LATAM,Consumer,First Class,South,12,4,-5.044747729585076,-26.59,high_discount
155,0.31,1,0.0,Technology,EU,Consumer,Second Class,East,12,4,-1.073240949694457,-1.66,high_discount
120,0.56,1,8.66,Office Supplies,US,Corporate,Standard Class,Central,6,2,-20.525000460391148,-24.63,high_discount
365,0.31,5,0.0,Technology,US,Consumer,First Class,East,9,3,4.396055752870591,16.05,high_discount
85,0.56,1,44.66,Technology,US,Consumer,Standard Class,Central,12,4,-18.16850952198525,-15.44,high_discount
1066,0.46,1,103.18,Office Supplies,APAC,Corporate,First Class,North,12,4,-12.49330177790102,-133.18,high_discount
633,0.58,4,0.0,Office Supplies,LATAM,Consumer,Same Day,Southeast Asia,8,3,-17.843081545169305,-112.95,high_discount
169,0.54,9,32.97,Technology,US,Corporate,Standard Class,Central Asia,8,3,-19.294005331251228,-32.61,high_discount
62,0.6,3,17.2,Office Supplies,EU,Consumer,Second Class,North Asia,5,2,-19.559218495782225,-12.13,high_discount
728,0.41,5,64.84,Office Supplies,APAC,Home Office,Standard Class,East,12,4,-12.765323026441346,-92.93,high_discount
224,0.53,4,38.59,Office Supplies,US,Home Office,Standard Class,North Asia,3,1,-14.331651657497993,-32.1,high_discount
663,0.42,3,0.0,Office Supplies,US,Consumer,Standard Class,Central,9,3,-13.087953035756929,-86.77,high_discount
68,0.44,6,8.1,Furniture,EU,Consumer,Standard Class,South,5,2,-12.321692904453418,-8.38,high_discount
152,0.49,3,0.0,Office Supplies,APAC,Consumer,First Class,South,5,2,-11.08250080111586,-16.85,high_discount
247,0.56,4,88.03,Technology,US,Corporate,Second Class,EMEA,7,3,-13.015690423101587,-32.15,high_discount
255,0.6,4,27.6,Office Supplies,EU,Consumer,Standard Class,EMEA,12,4,-20.246050055285693,-51.63,high_discount
171,0.53,2,135.31,Office Supplies,US,Consumer,First Class,Africa,2,1,-17.4939028287891,-29.91,high_discount
405,0.43,6,22.9,Furniture,US,Consumer,Same Day,Central,9,3,-15.529258729004532,-62.89,high_discount
104,0.43,3,0.0,Technology,US,Consumer,Standard Class,Oceania,2,1,-3.3868959275486894,-3.52,high_discount
219,0.52,2,0.0,Office Supplies,EU,Consumer,Same Day,Central,4,2,-18.298485660502934,-40.07,high_discount
271,0.37,5,0.0,Office Supplies,APAC,Home Office,Standard Class,South,7,3,-10.311198220709988,-27.94,high_discount
372,0.33,1,0.0,Office Supplies,US,Consumer,First Class,North,8,3,-2.8038931949015105,-10.43,high_discount
435,0.41,4,41.68,Office Supplies,US,Consumer,Standard Class,Southeast Asia,5,2,-11.988410409559485,-52.15,high_discount
100,0.39,3,55.52,Technology,US,Corporate,Standard Class,West,6,2,-8.250190492398383,-8.25,high_discount
72,0.39,6,0.0,Office Supplies,APAC,Home Office,Standard Class,Oceania,2,1,-12.730812786509297,-9.17,high_discount
685,0.37,5,77.66,Office Supplies,APAC,Consumer,Second Class,Central,6,2,-8.648729518381552,-59.24,high_discount
321,0.31,3,0.0,Office Supplies,EMEA,Consumer,Standard Class,Africa,12,4,-3.848145071689481,-12.35,high_discount
135,0.31,5,34.79,Furniture,US,Consumer,Standard Class,Central,12,4,-5.870724817017905,-7.93,high_discount
852,0.6,7,118.75,Furniture,Africa,Home Office,Standard Class,EMEA,6,2,-21.14608126710155,-180.16,high_discount
270,0.43,5,77.76,Office Supplies,US,Consumer,First Class,EMEA,9,3,-9.219306229002619,-24.89,high_discount
633,0.42,4,10.99,Technology,EU,Home Office,Standard Class,Central,12,4,-7.772616658659539,-49.2,high_discount
260,0.5,1,0.0,Office Supplies,US,Corporate,Standard Class,South,1,1,-15.59458702913916,-40.55,high_discount
1281,0.37,1,0.0,Office Supplies,EMEA,Corporate,Standard Class,Central Asia,11,4,-5.669527593254449,-72.63,high_discount
1003,0.58,3,0.0,Technology,EU,Consumer,Standard Class,Central Asia,12,4,-12.982289511214288,-130.21,high_discount
201,0.54,2,14.28,Furniture,US,Consumer,First Class,EMEA,2,1,-20.021057401550404,-40.24,high_discount
536,0.33,3,0.0,Furniture,APAC,Consumer,First Class,Central,4,2,-9.207392562631227,-49.35,high_discount
413,0.43,4,18.86,Office Supplies,EU,Consumer,Standard Class,Central,12,4,-13.778598003256636,-56.91,high_discount
736,0.56,5,30.78,Office Supplies,US,Corporate,Standard Class,EMEA,8,3,-22.93561579323668,-168.81,high_discount
113,0.58,3,13.49,Technology,LATAM,Home Office,Second Class,Central Asia,1,1,-14.801190983869429,-16.73,high_discount
426,0.44,5,0.0,Office Supplies,APAC,Corporate,Standard Class,Central,5,2,-9.666064429081327,-41.18,high_discount
574,0.48,4,36.04,Office Supplies,LATAM,Corporate,First Class,Southeast Asia,7,3,-12.067909424680012,-69.27,high_discount
60,0.35,1,51.7,Office Supplies,LATAM,Consumer,Second Class,Central,10,4,-6.385978339056168,-3.83,high_discount
95,0.6,1,0.0,Technology,LATAM,Consumer,Second Class,Caribbean,10,4,-13.779195762324747,-13.09,high_discount
48,0.37,3,107.22,Office Supplies,EU,Consumer,Standard Class,EMEA,12,4,-8.652355483754452,-4.15,high_discount
198,0.58,1,20.73,Office Supplies,Africa,Corporate,Standard Class,Southeast Asia,6,2,-16.93419228837838,-33.53,high_discount
437,0.49,5,27.46,Furniture,EU,Home Office,Same Day,South,8,3,-17.516228684968628,-76.55,high_discount
819,0.48,7,66.95,Office Supplies,APAC,Corporate,Standard Class,Oceania,8,3,-15.62505229403801,-127.97,high_discount
261,0.45,6,39.74,Office Supplies,APAC,Consumer,Second Class,Central,7,3,-10.222409078046717,-26.68,high_discount
907,0.37,3,80.99,Office Supplies,US,Consumer,Standard Class,Central,4,2,-5.971091643948018,-54.16,high_discount
81,0.35,7,42.83,Office Supplies,LATAM,Corporate,Second Class,Central Asia,12,4,-4.929081722199221,-3.99,high_discount
63,0.37,4,0.0,Office Supplies,EMEA,Consumer,Standard Class,North Asia,11,4,-6.956164733831403,-4.38,high_discount
235,0.36,3,47.09,Office Supplies,US,Home Office,Standard Class,North Asia,8,3,-6.71367924515049,-15.78,high_discount
335,0.53,2,0.0,Furniture,US,Corporate,Standard Class,Africa,9,3,-12.634884021388686,-42.33,high_discount
240,0.41,3,32.6,Office Supplies,LATAM,Corporate,Second Class,Southeast Asia,5,2,-6.04723006441148,-14.51,high_discount
47,0.32,3,24.47,Furniture,US,Consumer,Second Class,Central,8,3,-5.031519315043463,-2.36,high_discount
229,0.59,4,14.45,Office Supplies,LATAM,Consumer,Standard Class,South,10,4,-20.064602525389834,-45.95,high_discount
86,0.57,4,19.01,Office Supplies,Africa,Consumer,Standard Class,South,8,3,-16.178528398209988,-13.91,high_discount
421,0.58,3,0.0,Office Supplies,US,Consumer,Second Class,Oceania,12,4,-18.246015670825642,-76.82,high_discount
330,0.6,4,0.0,Office Supplies,LATAM,Consumer,Standard Class,EMEA,9,3,-20.92138574167789,-69.04,high_discount
116,0.35,6,31.7,Technology,LATAM,Corporate,Standard Class,Central,6,2,-3.910692975797745,-4.54,high_discount
163,0.42,6,35.54,Office Supplies,APAC,Corporate,Standard Class,Africa,11,4,-10.442752012988064,-17.02,high_discount
